name,parent,depth,is_category
Beschichtungen,01_OBD-database,2,True
Dämmstoffe,01_OBD-database,2,True
End_of_Life,01_OBD-database,2,True
Gebäudetechnik,01_OBD-database,2,True
Holz,01_OBD-database,2,True
Komponenten_von_Fenstern_und_Vorhangfassaden,01_OBD-database,2,True
Komposite,01_OBD-database,2,True
Kunststoffe,01_OBD-database,2,True
Metalle,01_OBD-database,2,True
Mineralische_Baustoffe,01_OBD-database,2,True
Sonstige,01_OBD-database,2,True
Bituminöse_Anstriche,Beschichtungen,3,True
Fassadenfarben,Beschichtungen,3,True
Grundierungen,Beschichtungen,3,True
Innenbeschichtungen,Beschichtungen,3,True
Lacke_und_Lasuren,Beschichtungen,3,True
Reaktionsharze,Beschichtungen,3,True
Baumwolle,Dämmstoffe,3,True
Blähperlit,Dämmstoffe,3,True
Calciumsilikat,Dämmstoffe,3,True
Dämmelemente,Dämmstoffe,3,True
Expandierter_Kork,Dämmstoffe,3,True
Expandiertes_Polystyrol_(EPS),Dämmstoffe,3,True
Extrudiertes_Polystyrol_(XPS),Dämmstoffe,3,True
Flachsfaser,Dämmstoffe,3,True
Hanffaser,Dämmstoffe,3,True
Harnstoff-Formaldehydharz,Dämmstoffe,3,True
Holzfasern,Dämmstoffe,3,True
Holzwolleplatten,Dämmstoffe,3,True
Kautschuk,Dämmstoffe,3,True
Melaminharz,Dämmstoffe,3,True
Mineralwolle,Dämmstoffe,3,True
Ortschaum,Dämmstoffe,3,True
Phenolharz-Hartschaum_(PF),Dämmstoffe,3,True
Polyethylen,Dämmstoffe,3,True
Polyurethan-Hartschaum_(PU),Dämmstoffe,3,True
Schaumbeton,Dämmstoffe,3,True
Schaumglas,Dämmstoffe,3,True
Siliziumdioxid-basiert,Dämmstoffe,3,True
Stroh,Dämmstoffe,3,True
Wärmedämmverbundsystem,Dämmstoffe,3,True
Zellulosefaser,Dämmstoffe,3,True
Generisch,End_of_Life,3,True
Beförderung,Gebäudetechnik,3,True
Brandschutz,Gebäudetechnik,3,True
Elektro,Gebäudetechnik,3,True
Heizung,Gebäudetechnik,3,True
Klimatisierung_und_Lüftung,Gebäudetechnik,3,True
Nutzung,Gebäudetechnik,3,True
Sanitär,Gebäudetechnik,3,True
Holzböden,Holz,3,True
Holzwerkstoffe,Holz,3,True
Modifiziertes_Holz,Holz,3,True
Vollholz,Holz,3,True
Antriebssysteme,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Beschläge,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Dichtungskomponenten,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Fassaden,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Fenster,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Füllungen,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Rahmen,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Tageslichtsysteme_und_Rauch-,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Türen_und_Tore,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Zubehör_für_Fenster_Fassaden_Türen_und_Tore,Komponenten_von_Fenstern_und_Vorhangfassaden,3,True
Systembauteile,Komposite,3,True
Bodenbeläge,Kunststoffe,3,True
Dachbahnen,Kunststoffe,3,True
Dichtmassen,Kunststoffe,3,True
Folien_und_Vliese,Kunststoffe,3,True
Kunststoffprofile_elastisch,Kunststoffe,3,True
Profile,Kunststoffe,3,True
Rohre,Kunststoffe,3,True
Aluminium,Metalle,3,True
Blei,Metalle,3,True
Edelstahl,Metalle,3,True
Kupfer,Metalle,3,True
Oberflächenbehandlung_und_Beschichtung_von_Metallen,Metalle,3,True
Stahl_und_Eisen,Metalle,3,True
Zink,Metalle,3,True
Asphalt,Mineralische_Baustoffe,3,True
Bindemittel,Mineralische_Baustoffe,3,True
Mörtel_und_Beton,Mineralische_Baustoffe,3,True
Steine_und_Elemente,Mineralische_Baustoffe,3,True
Zuschläge,Mineralische_Baustoffe,3,True
Baustellenprozesse,Sonstige,3,True
Energieträger_-_Bereitstellung_frei_Verbraucher,Sonstige,3,True
Güter_-_Transporte[t_km],Sonstige,3,True
Personen_-_Transporte[Personen_km],Sonstige,3,True
Aluminiumbleche,Aluminium,4,True
Aluminiumfolie,Aluminium,4,True
Aluminiumprofil,Aluminium,4,True
Gussteile_aus_Aluminium,Aluminium,4,True
elektrisch,Antriebssysteme,4,True
mechanisch,Antriebssysteme,4,True
Asphaltbinder,Asphalt,4,True
Gussassphalt,Asphalt,4,True
Splittmastixasphalt,Asphalt,4,True
Tragschichten,Asphalt,4,True
Baumwolle_konventionell,Baumwolle,4,True
Baumwolle_ökologisch,Baumwolle,4,True
Bagger_Aushub,Baustellenprozesse,4,True
Betonieren,Baustellenprozesse,4,True
Fahrstuhl,Beförderung,4,True
Fahrtreppe,Beförderung,4,True
Aluminiumbeschläge,Beschläge,4,True
Befestigungen,Beschläge,4,True
Edelstahlbeschläge,Beschläge,4,True
Fenstergriffe,Beschläge,4,True
Kunststoffbeschläge,Beschläge,4,True
Messingbeschläge,Beschläge,4,True
Stahlbeschläge,Beschläge,4,True
Zinkbeschläge,Beschläge,4,True
Gips,Bindemittel,4,True
Kalk,Bindemittel,4,True
Lehm,Bindemittel,4,True
Zement,Bindemittel,4,True
Bitumenbeschichtungen,Bituminöse_Anstriche,4,True
Bleibleche,Blei,4,True
Platten,Blähperlit,4,True
Gummi-_Kautschuk-Bodenbeläge,Bodenbeläge,4,True
Linoleum-Bodenbeläge,Bodenbeläge,4,True
Mehrschichtig_modulare_Bodenbeläge,Bodenbeläge,4,True
PVC-Bodenbeläge,Bodenbeläge,4,True
Textile_Bodenbeläge,Bodenbeläge,4,True
Schutzsysteme_zur_Kabel-_und_Rohrabschottung,Brandschutz,4,True
Calcium-Silikathydrat,Calciumsilikat,4,True
Bitumen-Dachbahnen,Dachbahnen,4,True
ECB-Dachbahnen_(Ethylen-Copolymer-Bitumen),Dachbahnen,4,True
EVA-Dachbahnen_(Etylen-Vinylacetat),Dachbahnen,4,True
Elastomer-Dachbahnen,Dachbahnen,4,True
PIB-Dachbahnen_(Polyisobutylen),Dachbahnen,4,True
PVC-Dachbahnen,Dachbahnen,4,True
TPO-Dachbahnen_(FPO),Dachbahnen,4,True
Acrylat,Dichtmassen,4,True
Bitumen,Dichtmassen,4,True
Kautschuk,Dichtmassen,4,True
PUR,Dichtmassen,4,True
PVC,Dichtmassen,4,True
Polysulfid,Dichtmassen,4,True
Silikon,Dichtmassen,4,True
-materialien,Dichtungskomponenten,4,True
Isokörbe,Dämmelemente,4,True
Tragende_Wärmedämmelemente,Dämmelemente,4,True
Befestigungsmittel,Edelstahl,4,True
Edelstahl_Trinkwasserrohre,Edelstahl,4,True
Edelstahlbleche,Edelstahl,4,True
Edelstahlprofile,Edelstahl,4,True
Batteriespeicher,Elektro,4,True
Beleuchtung,Elektro,4,True
Kabel,Elektro,4,True
Schalter_und_Steckdosen,Elektro,4,True
Sicherungs-_und_Schaltschränke,Elektro,4,True
Biogas,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Erdgas,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Fernwärme,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Flüssiggas,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Heizöl,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Holz-Pellets,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Pflanzenölkraftstoff,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Strom,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Trinkwasser,Energieträger_-_Bereitstellung_frei_Verbraucher,4,True
Expandierter_Kork,Expandierter_Kork,4,True
EPS_grau,Expandiertes_Polystyrol_(EPS),4,True
EPS_grau-weiß,Expandiertes_Polystyrol_(EPS),4,True
EPS_weiß,Expandiertes_Polystyrol_(EPS),4,True
XPS_weiß,Extrudiertes_Polystyrol_(XPS),4,True
Sonstige_Fassaden,Fassaden,4,True
Vorhangfassade_-_Element-Fassaden,Fassaden,4,True
Vorhangfassade_-_Pfosten-Riegel-Fassaden,Fassaden,4,True
Dispersion,Fassadenfarben,4,True
Silikat-Dispersion,Fassadenfarben,4,True
Silikonharz,Fassadenfarben,4,True
Holz-Metallfenster,Fenster,4,True
Holzfenster,Fenster,4,True
Kunststofffenster,Fenster,4,True
Metallfenster,Fenster,4,True
Sonstige_Fenster,Fenster,4,True
Vlies,Flachsfaser,4,True
Baupappen,Folien_und_Vliese,4,True
Dampfbremse,Folien_und_Vliese,4,True
Folien_zur_Abdichtung,Folien_und_Vliese,4,True
Technische_Textilien,Folien_und_Vliese,4,True
Unterspannbahn,Folien_und_Vliese,4,True
Vliese,Folien_und_Vliese,4,True
Opake_Füllungen,Füllungen,4,True
Transparente_Füllungen,Füllungen,4,True
Bauschutt,Generisch,4,True
Gebäudetechnik,Generisch,4,True
Hausmüll,Generisch,4,True
Holz,Generisch,4,True
Kunststoffe,Generisch,4,True
Metalle,Generisch,4,True
Grundierungen_Farben_und_Putze,Grundierungen,4,True
Bahn,Güter_-_Transporte[t_km],4,True
Binnenschiff,Güter_-_Transporte[t_km],4,True
LKW,Güter_-_Transporte[t_km],4,True
Seeschiff,Güter_-_Transporte[t_km],4,True
Vlies,Hanffaser,4,True
Ortschaum,Harnstoff-Formaldehydharz,4,True
Speicher,Heizung,4,True
Wärmeerzeuger,Heizung,4,True
Wärmeverteilung_und_Abgabe,Heizung,4,True
Kork,Holzböden,4,True
Laminat,Holzböden,4,True
Mehrschichtig modulare Bodenbeläge,Holzböden,4,True
Parkett,Holzböden,4,True
Holzfaserdämmplatte,Holzfasern,4,True
Holzfasern_und_Holzspäne_lose,Holzfasern,4,True
3-_und_5-Schichtplatten,Holzwerkstoffe,4,True
Elemente_aus_Holzwerkstoffen,Holzwerkstoffe,4,True
Funierschichtholz,Holzwerkstoffe,4,True
Holzfaserplatten,Holzwerkstoffe,4,True
OSB-Platte,Holzwerkstoffe,4,True
Spanplatten,Holzwerkstoffe,4,True
Sperrholz,Holzwerkstoffe,4,True
Wood-Plastic-Composites,Holzwerkstoffe,4,True
Holzwolleleichtbauplatten,Holzwolleplatten,4,True
Dispersionsklebstoffe,Innenbeschichtungen,4,True
Innenfarben,Innenbeschichtungen,4,True
Wand-_und_Deckenbeläge,Innenbeschichtungen,4,True
Schaum,Kautschuk,4,True
Klimatisierung_Kältemaschinen,Klimatisierung_und_Lüftung,4,True
Kältemittel,Klimatisierung_und_Lüftung,4,True
Lüftungsanlagen,Klimatisierung_und_Lüftung,4,True
Zubehör,Klimatisierung_und_Lüftung,4,True
Harz-Komposit_Fassadenplatten,Kunststoffprofile_elastisch,4,True
Transparente_Platten,Kunststoffprofile_elastisch,4,True
Kupferbleche,Kupfer,4,True
Kupferrohre,Kupfer,4,True
Schmiede-_und_Gussteile_aus_Kupfer_und_Messing,Kupfer,4,True
Lacksysteme_Holzfassade,Lacke_und_Lasuren,4,True
Lacksysteme_Holzfenster,Lacke_und_Lasuren,4,True
Lacksysteme_Metall,Lacke_und_Lasuren,4,True
Parkettlack,Lacke_und_Lasuren,4,True
Schaum,Melaminharz,4,True
Glaswolle,Mineralwolle,4,True
Mineralwolle,Mineralwolle,4,True
Steinwolle,Mineralwolle,4,True
Acetyliertes_Holz,Modifiziertes_Holz,4,True
Thermisch_behandeltes_Holz,Modifiziertes_Holz,4,True
Beton,Mörtel_und_Beton,4,True
Betonzusatzmittel,Mörtel_und_Beton,4,True
Estrich_trocken,Mörtel_und_Beton,4,True
Kleber_und_Klebemo╠êrtel,Mörtel_und_Beton,4,True
Mauermörtel,Mörtel_und_Beton,4,True
Putz_und_Putzmörtel,Mörtel_und_Beton,4,True
Nutzung_Beförderungstechnik,Nutzung,4,True
Nutzung_Beleuchtung,Nutzung,4,True
Nutzung_Lüftung_und_Klimatechnik,Nutzung,4,True
Nutzung_Wärmeerzeuger_(EnEV),Nutzung,4,True
(Nass-)_Lackieren_von_Metallen,Oberflächenbehandlung_und_Beschichtung_von_Metallen,4,True
Anodisieren_von_Aluminium,Oberflächenbehandlung_und_Beschichtung_von_Metallen,4,True
Pulverbeschichten,Oberflächenbehandlung_und_Beschichtung_von_Metallen,4,True
Mineralisch,Ortschaum,4,True
PKW,Personen_-_Transporte[Personen_km],4,True
PF-Platten,Phenolharz-Hartschaum_(PF),4,True
Schaum,Polyethylen,4,True
PIR-Hartschaum,Polyurethan-Hartschaum_(PU),4,True
PU_Blockschaum,Polyurethan-Hartschaum_(PU),4,True
PU_mit_Aluminium,Polyurethan-Hartschaum_(PU),4,True
PU_mit_Mineralvlies,Polyurethan-Hartschaum_(PU),4,True
Kunststoffprofile_elastisch,Profile,4,True
Kunststoffprofile_hart,Profile,4,True
Profile,Rahmen,4,True
Reaktionsharze_auf_Epoxidharzbasis,Reaktionsharze,4,True
Reaktionsharze_auf_Methacrylatbasis,Reaktionsharze,4,True
Reaktionsharze_auf_PU-Basis,Reaktionsharze,4,True
Abwasserrohre,Rohre,4,True
Regen-_Grauwasserrohre,Rohre,4,True
Trinkwasserrohre,Rohre,4,True
Armaturen,Sanitär,4,True
Dusch-_und_Badewannen,Sanitär,4,True
Sanitärkeramik,Sanitär,4,True
Schaumbeton_Dämmplatten,Schaumbeton,4,True
Granulat,Schaumglas,4,True
Platten,Schaumglas,4,True
Hydrophobe_Platten,Siliziumdioxid-basiert,4,True
Vakuumisolationspaneele,Siliziumdioxid-basiert,4,True
Befestigungsmittel,Stahl_und_Eisen,4,True
Betonstabstahl,Stahl_und_Eisen,4,True
Betonstahlmatten,Stahl_und_Eisen,4,True
Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,Stahl_und_Eisen,4,True
Stahlbleche,Stahl_und_Eisen,4,True
Stahlprofile,Stahl_und_Eisen,4,True
Betonfertigteile_und_Betonwaren,Steine_und_Elemente,4,True
Dachsteine,Steine_und_Elemente,4,True
Dachziegel,Steine_und_Elemente,4,True
Deckenplatten,Steine_und_Elemente,4,True
Faserzement,Steine_und_Elemente,4,True
Fliesen_und_Platten,Steine_und_Elemente,4,True
Gipsplatten,Steine_und_Elemente,4,True
Glasbausteine,Steine_und_Elemente,4,True
Kalksandstein,Steine_und_Elemente,4,True
Kunststein,Steine_und_Elemente,4,True
Lehmsteine,Steine_und_Elemente,4,True
Leichtbeton,Steine_und_Elemente,4,True
Naturwerkstein,Steine_und_Elemente,4,True
Porenbeton,Steine_und_Elemente,4,True
Schiefer,Steine_und_Elemente,4,True
Steinzeug,Steine_und_Elemente,4,True
Substrate,Steine_und_Elemente,4,True
Trockenestrich,Steine_und_Elemente,4,True
Ziegel,Steine_und_Elemente,4,True
Strohballen,Stroh,4,True
Strohplatten,Stroh,4,True
Aussenwände,Systembauteile,4,True
Bewehrung,Systembauteile,4,True
Böden,Systembauteile,4,True
Dachaufbauten,Systembauteile,4,True
Decken,Systembauteile,4,True
Innenwände,Systembauteile,4,True
Wärmeabzugsanlagen,Tageslichtsysteme_und_Rauch-,4,True
Aluminium,Türen_und_Tore,4,True
Holz,Türen_und_Tore,4,True
Kunststoff,Türen_und_Tore,4,True
Stahl,Türen_und_Tore,4,True
Balkenschichtholz_(Duo-Triobalken),Vollholz,4,True
Bau-Schnittholz,Vollholz,4,True
Brettschichtholz_(BSH),Vollholz,4,True
Brettschichtholzplatte,Vollholz,4,True
Konstruktionsvollholz,Vollholz,4,True
WDVS-Dübel,Wärmedämmverbundsystem,4,True
Wärmedämmverbundsystem,Wärmedämmverbundsystem,4,True
Zellulose-Einblas-Dämmstoff,Zellulosefaser,4,True
Zelluloseplatten,Zellulosefaser,4,True
Zinkbleche,Zink,4,True
Feuer-_Rauchschutzsysteme,Zubehör_für_Fenster_Fassaden_Türen_und_Tore,4,True
Fingerschutzsysteme,Zubehör_für_Fenster_Fassaden_Türen_und_Tore,4,True
Sonnenschutzsysteme,Zubehör_für_Fenster_Fassaden_Türen_und_Tore,4,True
Bims,Zuschläge,4,True
Blähglas,Zuschläge,4,True
Blähschiefer,Zuschläge,4,True
Blähton,Zuschläge,4,True
Kraftwerksnebenprodukte,Zuschläge,4,True
Naturstein,Zuschläge,4,True
Perlite,Zuschläge,4,True
Sand_und_Kies,Zuschläge,4,True
Trockenschüttung,Zuschläge,4,True
Application top coat on metals (solvent based),(Nass-)_Lackieren_von_Metallen,5,False
Application top coat on metals (water based),(Nass-)_Lackieren_von_Metallen,5,False
Dichtprofile,-materialien,5,True
Elastomer-Fugenbänder,-materialien,5,True
Fugendichtungsbänder,-materialien,5,True
3- and 5-layer solid wood panel (German average),3-_und_5-Schichtplatten,5,False
Five-layer laminated timber board (generic),3-_und_5-Schichtplatten,5,False
Nordpan ? Solid wood panels (Update),3-_und_5-Schichtplatten,5,False
Three layer laminated timber board (generic),3-_und_5-Schichtplatten,5,False
AWADUKT PP,Abwasserrohre,5,False
AWASCHACHT nevoPP,Abwasserrohre,5,False
Sewer pipe ABS,Abwasserrohre,5,False
Sewer pipe GFK,Abwasserrohre,5,False
Sewer pipe PE-HD,Abwasserrohre,5,False
Sewer pipe PP,Abwasserrohre,5,False
Sewer pipe PVC,Abwasserrohre,5,False
"Acetylated wood (1 m3, 510 kg/m3)",Acetyliertes_Holz,5,False
Acrylate sealing compound,Acrylat,5,False
FFB-ES Plus,Acrylat,5,False
FiAM Plus,Acrylat,5,False
AL 401 Series Sliding Door Operator,Aluminium,5,False
ARGUS AIR sensor barriers,Aluminium,5,False
ARGUS V60,Aluminium,5,False
Automatic Revolving Door KTV A,Aluminium,5,False
Automatic Sliding Door ST FLEX,Aluminium,5,False
Automatic Sliding Door ST FLEX Green,Aluminium,5,False
Charon 20 - Half Height Swing Doors,Aluminium,5,False
Crane Automatic Revolving Door - AL 1000/2000/3000,Aluminium,5,False
Crane Manual Revolving Door - AL 1000/2000/3000,Aluminium,5,False
Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door aluminum,Aluminium,5,False
Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed turbo door aluminum,Aluminium,5,False
Door - Hörmann KG Brockhagen - Industrial sectional doors in aluminium,Aluminium,5,False
Door - Hörmann KG Eckelhausen - Fire protection door T30,Aluminium,5,False
Door - Hörmann KG Eckelhausen - Fire protection door T90,Aluminium,5,False
Door - Hörmann KG Eckelhausen - Smoke protection door,Aluminium,5,False
Door - heroal-Johann Henkenjohann GmbH & Co. KG - Aluminium commercial door (EN 15804+A2),Aluminium,5,False
Door - heroal-Johann Henkenjohann GmbH & Co. KG - Aluminium fire door (EN 15804+A2),Aluminium,5,False
Door - heroal-Johann Henkenjohann GmbH & Co. KG - Front door door (EN 15804+A2),Aluminium,5,False
Door- Hörmann KG Eckelhausen - Entrance door,Aluminium,5,False
EL 301 Series Sliding Door Operator,Aluminium,5,False
ESA 100-300 Automatic Sliding Door,Aluminium,5,False
ESA 400 Automatic Sliding Door,Aluminium,5,False
ESA 500 Automatic Sliding Door,Aluminium,5,False
Exterior door - VFF - Aluminium exterior door with light cut-out,Aluminium,5,False
Exterior door - VFF - Aluminium exterior door without light cut-out,Aluminium,5,False
Folding door system 50 / 50E,Aluminium,5,False
Folding door system FFT FLEX Green,Aluminium,5,False
Geryon Security Revolving Door,Aluminium,5,False
Geryon Security Revolving Door,Aluminium,5,False
Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,Aluminium,5,False
Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,Aluminium,5,False
Manual Revolving Door KTV M,Aluminium,5,False
Rack and pinion door closer TS Match and TS Match X,Aluminium,5,False
ST PRO Green,Aluminium,5,False
Sectional door - Lindab A/S - Sectional door LDP,Aluminium,5,False
Security Revolving Door Geryon K9,Aluminium,5,False
Sliding Door 30 / 30E / 30T / 30ET / 30L / 30 LT / 60 / 60L,Aluminium,5,False
Sliding Door 50 / 50E / 50T / 50ET / 50L / 50 LT,Aluminium,5,False
Windows - Sky-Frame AG - Frameless sliding windows Classic anodized,Aluminium,5,False
Windows - Sky-Frame AG - Frameless sliding windows Classic powder-coated,Aluminium,5,False
Windows - Sky-Frame AG - Frameless sliding windows Plain anodized,Aluminium,5,False
Windows - Sky-Frame AG - Frameless sliding windows Plain powder-coated,Aluminium,5,False
Window fitting for double sash window,Aluminiumbeschläge,5,False
Window fitting for horizontal sliding window,Aluminiumbeschläge,5,False
Window fitting for tilt and turn window,Aluminiumbeschläge,5,False
Window fitting for vertical sliding window,Aluminiumbeschläge,5,False
ALPOLIC?  Composites,Aluminiumbleche,5,False
Aluminium sheet,Aluminiumbleche,5,False
Perforated aluminum sheet with surface finish (Dillinger Fabrik Gelochter Bleche GmbH),Aluminiumbleche,5,False
"Profiled sheets made of aluminium for roof, wall and ceiling constructions",Aluminiumbleche,5,False
Aluminium foil (d=0.1 mm),Aluminiumfolie,5,False
Aluminium FC Facade System - Kalzip®,Aluminiumprofil,5,False
Aluminium Standing Seam Roofing and Wall Cladding System - Kalzip®,Aluminiumprofil,5,False
Aluminium profiles,Aluminiumprofil,5,False
Aluminium section,Aluminiumprofil,5,False
"Aluminum profile, mill finish",Aluminiumprofil,5,False
Metawall® A2,Aluminiumprofil,5,False
Metawall® B1,Aluminiumprofil,5,False
Metawell® ceiling/wall panel,Aluminiumprofil,5,False
Schüco Aluminium Profile,Aluminiumprofil,5,False
Schüco Low Carbon Aluminium Profile,Aluminiumprofil,5,False
Schüco Ultra Low Carbon Aluminium Profile,Aluminiumprofil,5,False
Semi-finished products - EMERUS d.o.o. -  EMERUS ultra low-carbon aluminium profile (Anodized),Aluminiumprofil,5,False
Semi-finished products - EMERUS d.o.o. -  EMERUS ultra low-carbon aluminium profile (Electrostatically powder-coated),Aluminiumprofil,5,False
Semi-finished products - EMERUS d.o.o. -  EMERUS ultra low-carbon aluminium profile (raw),Aluminiumprofil,5,False
semi-finished products - EMERUS d.o.o. - aluminium profile (blank),Aluminiumprofil,5,False
semi-finished products - EMERUS d.o.o. - anodized aluminium profile,Aluminiumprofil,5,False
semi-finished products - EMERUS d.o.o. - electrostatic powder-coated aluminium profile,Aluminiumprofil,5,False
Anodization of aluminium,Anodisieren_von_Aluminium,5,False
Basic Sets,Armaturen,5,False
Basin Faucets,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Accessories,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Backwater valves,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Bathroom and balcony drains,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Drains for bathtubs and shower trays,Armaturen,5,False
"Drainage technology - Viega GmbH & Co. KG - Drains for sinks, spouts and appliances",Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Drains for urinals,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Drains for washbasins and bidets,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Electronic mixing unit,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Floor and cellar drains,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Grates for shower channels,Armaturen,5,False
Drainage technology - Viega GmbH & Co. KG - Shower channels,Armaturen,5,False
E3 Valve,Armaturen,5,False
Hand Showers,Armaturen,5,False
Kitchen Faucets,Armaturen,5,False
Overhead Showers,Armaturen,5,False
Shower and Bath Faucets,Armaturen,5,False
Shower hoses,Armaturen,5,False
Showerpipes,Armaturen,5,False
Thermostats,Armaturen,5,False
Asphalt binder,Asphaltbinder,5,False
AQUAPANEL® Cement Board Outdoor - Site Volos,Aussenwände,5,False
Duripanel A2,Aussenwände,5,False
Duripanel B1,Aussenwände,5,False
QuadCore insulating panels (ems-isolier QuadCore EM and KS EM QuadCore),Aussenwände,5,False
QuadCore insulating panels (ems-isolier QuadCore EMV and KS AWP-C),Aussenwände,5,False
StoVentec Carrier Board S,Aussenwände,5,False
StoVentec Glass A,Aussenwände,5,False
Texlon®-System,Aussenwände,5,False
Excavator 100kW,Bagger_Aushub,5,False
Excavator15 kW,Bagger_Aushub,5,False
Rail transport,Bahn,5,False
Glued solid timber (German average),Balkenschichtholz_(Duo-Triobalken),5,False
Laminated wood beam softwood (generic),Balkenschichtholz_(Duo-Triobalken),5,False
Lithium iron phosphate (LiFePO4) battery (per 1kWh storage),Batteriespeicher,5,False
Coniferous lumber - fresh (German average),Bau-Schnittholz,5,False
Coniferous lumber - kiln dried (German average),Bau-Schnittholz,5,False
EGGER timber,Bau-Schnittholz,5,False
Hardwood lumber - kiln dried (German average),Bau-Schnittholz,5,False
Planed coniferous lumber (German average),Bau-Schnittholz,5,False
"Rubner Sawn Timber, Rubner Sawn Timber kiln dried, Rubner Sawn Timber machine graded",Bau-Schnittholz,5,False
Sapelli Kiln Dried Timber,Bau-Schnittholz,5,False
"Timber beech (generic, 12% moisture / 10.7% H2O content)",Bau-Schnittholz,5,False
"Timber cedar (generic, 12% moisture / 10.7% H2O content)",Bau-Schnittholz,5,False
"Timber larch (generic, 12% moisture / 10.7% H2O content)",Bau-Schnittholz,5,False
"Timber oak (generic, 12% moisture / 10.7% H2O content)",Bau-Schnittholz,5,False
"Timber pine (generic, 12% moisture / 10.7% H2O content)",Bau-Schnittholz,5,False
"Timber spruce (generic, 12% moisture / 10.7% H2O content)",Bau-Schnittholz,5,False
"Cotton, conventional",Baumwolle_konventionell,5,False
"Cotton, organic",Baumwolle_ökologisch,5,False
Kraft paper,Baupappen,5,False
Construction rubble landfill,Bauschutt,5,False
Construction rubble processing,Bauschutt,5,False
Inert matter landfill,Bauschutt,5,False
8600 and 8900 Series door closers,Befestigungen,5,False
BEST 1C Series,Befestigungen,5,False
BEST 1E Series,Befestigungen,5,False
BEST 45H Mortise Series,Befestigungen,5,False
BEST 47H Mortise Series,Befestigungen,5,False
BEST 9K Cylindrical Series,Befestigungen,5,False
BEST T Deadbolt Series,Befestigungen,5,False
Fastening solutions for external thermal insulation composite systems,Befestigungen,5,False
Fastening systems for rear-ventilated curtain wall facades,Befestigungen,5,False
Flat roof fastening systems,Befestigungen,5,False
Galvanized steel screws,Befestigungen,5,False
ITS 915/ITS 900,Befestigungen,5,False
LA GARD 700,Befestigungen,5,False
Ladder Pull TG138 Series,Befestigungen,5,False
Precision 2000 Series,Befestigungen,5,False
Remote reader 91 15,Befestigungen,5,False
Remote reader 91 25,Befestigungen,5,False
"Reversible Single Cylinder - ace JP, ace APAC",Befestigungen,5,False
Stainless steel screws,Befestigungen,5,False
TS 68/TS 69,Befestigungen,5,False
TS 71/TS 72,Befestigungen,5,False
TS 73 V,Befestigungen,5,False
TS 83,Befestigungen,5,False
TS 90 Impulse,Befestigungen,5,False
TS 91,Befestigungen,5,False
TS 92 XEA,Befestigungen,5,False
Terminal 96 00,Befestigungen,5,False
Terminal 97 00,Befestigungen,5,False
c-lever compact,Befestigungen,5,False
Combar®,Befestigungsmittel,5,False
KRINNER Ground Screws,Befestigungsmittel,5,False
Knauf Ceiling Solutions Suspension System & Accessories,Befestigungsmittel,5,False
Stainless Steel screws,Befestigungsmittel,5,False
Steel Screws,Befestigungsmittel,5,False
APOLLO G2 (PRACHT Industry GmbH),Beleuchtung,5,False
Compact fluorescent lamp 18W (excluding control gear),Beleuchtung,5,False
Coray CMR,Beleuchtung,5,False
Diffuser (damp room) T8-36W (LFL),Beleuchtung,5,False
"Downlight cabinet 18W (CFL, G24D))",Beleuchtung,5,False
Electronic control gear,Beleuchtung,5,False
Fluorescent lamp T5-14W,Beleuchtung,5,False
Fluorescent lamp T5-28W,Beleuchtung,5,False
Fluorescent lamp T8-18W,Beleuchtung,5,False
Fluorescent lamp T8-36W,Beleuchtung,5,False
